SONG_TITLE,ARTIST_NAME,SONG_ID,Concept_Love,Concept_Heartbreak,Concept_Partying,Concept_Drugs,Concept_Sex,Concept_Violence,Concept_Self-Empowerment,Concept_Success,Concept_Hope,Concept_Celebration,Concept_Coming_Of_Age,Concept_Loneliness,Concept_Struggle,Concept_Friendship,Concept_Traveling,ConceptUncertainty_Love,ConceptUncertainty_Heartbreak,ConceptUncertainty_Partying,ConceptUncertainty_Drugs,ConceptUncertainty_Sex,ConceptUncertainty_Violence,ConceptUncertainty_Self-Empowerment,ConceptUncertainty_Success,ConceptUncertainty_Hope,ConceptUncertainty_Celebration,ConceptUncertainty_Coming_Of_Age,ConceptUncertainty_Loneliness,ConceptUncertainty_Struggle,ConceptUncertainty_Friendship,ConceptUncertainty_Traveling
Let Me Love You,Ne-Yo,lyrics_full_02239,4.9055843,3.3117268,0.045167796,0.032835342,0.6565039,0.62557626,2.1765323,0.27025405,3.4397829,0.6441288,1.4126253,2.1533225,1.2054205,2.3281965,0.46365774,1.1794343,2.6509404,0.046754047,0.031631123,0.77560496,0.98019135,1.7881387,0.11243153,1.8593472,0.7791488,1.0534278,1.4911113,0.7146846,2.0016434,0.4984582
Pound the Alarm,Nicki Minaj,lyrics_full_02240,6.3395495,4.887633,9.461743,1.4870124,5.8049335,0.5459888,7.75128,7.6244693,7.514635,6.28528,6.72593,1.7565846,5.118679,7.7069197,7.96183,2.6592774,2.2440019,0.467107,0.71223944,2.6246688,0.25090677,1.8311657,3.151671,1.1856799,1.5859241,1.6827765,0.40424123,1.43712,1.4787716,2.0762794
Come Over,Kenny Chesney,lyrics_full_02241,2.778398,0.41182822,9.540598,4.8342934,9.247162,5.6147532,2.734517,9.200348,2.0555997,5.2383413,5.339706,1.1685591,2.1605241,1.3871933,1.697998,1.5248603,0.6343016,0.355462,1.9548361,0.95526546,0.55964607,1.3772823,0.6554078,0.8166157,3.1199875,2.2629542,1.08043,1.9123974,2.1020608,1.184593
Heart Attack,Trey Songz,lyrics_full_02242,4.158755,6.0111485,0.508338,0.8700383,1.3419633,5.451457,4.8695793,0.45845866,2.6796727,0.3007668,3.936944,8.143995,5.008798,2.3348489,0.57620203,1.2902535,1.0409126,0.511803,0.5896533,1.1708797,2.1939204,2.6243606,0.48254207,2.1715455,0.21224427,1.3396802,0.689958,2.624692,2.6887724,0.99871075
Drank in My Cup,Kirko Bangz,lyrics_full_02243,4.8923745,5.527073,1.4945906,0.16518049,5.548767,0.24041341,0.50585246,0.22668883,1.4642916,1.0549724,1.8238785,5.914838,1.3024285,3.0608149,0.046474747,1.866629,2.7847629,1.5143186,0.1234873,2.6679518,0.33152956,0.6343889,0.1862044,1.1911513,1.5319604,1.3522134,2.0561888,0.3930464,1.6755562,0.036599062
Birthday Cake,Rihanna,lyrics_full_02244,9.275543,4.5861173,0.8876239,2.7695127,8.750271,0.20008527,1.0049217,0.34520027,2.8245468,0.067714386,1.1602118,1.7767377,2.3931258,0.49954665,5.427356,0.3712885,2.02301,0.42875662,2.171216,1.5494109,0.18993966,0.6625916,0.17586468,2.3406882,0.051616725,1.2555755,1.5009959,1.6134136,0.2920043,3.281964
So Good,B.o.B,lyrics_full_02245,2.4853067,2.4707708,8.339054,0.1618695,1.5767024,1.5959754,9.825121,9.680735,9.773515,9.483617,8.969136,1.8898087,4.052577,9.107187,5.3136187,1.5269427,1.7776623,1.8258225,0.06270883,1.2888086,2.4453678,0.06400541,0.24459057,0.08497763,0.5851926,0.42659208,2.054202,1.8657036,0.6991914,3.2727113
50 Ways to Say Goodbye,Train,lyrics_full_02246,9.488025,9.200179,0.052869722,0.08632441,0.89471984,0.18246779,0.48181826,0.008486467,5.049517,0.18951195,3.8867264,8.691538,3.1302123,1.3668829,0.10380768,0.45680627,0.61797065,0.03881285,0.06470106,1.1070547,0.19763938,0.4566595,0.0042956197,2.4022183,0.20047325,1.0039629,1.5702949,2.1891382,1.1485934,0.15042785
Red Solo Cup,Toby Keith,lyrics_full_02247,9.116861,8.976148,1.0620059,7.058218,2.8534603,5.0993195,0.6381208,0.119032755,1.6777301,0.87122905,2.946398,7.8332844,5.085935,0.6896624,2.7617683,0.3604365,0.57075495,1.7775238,2.6591892,1.6744627,2.570965,0.723764,0.115623966,1.2763867,1.4146905,2.6379836,2.2476397,2.558634,0.76751,2.6215098
Love You Like a Love Song,Selena Gomez & the Scene,lyrics_full_02248,7.4331193,8.945846,0.98463225,0.62012434,0.09349024,2.7895927,6.659154,5.614024,8.396478,4.2118998,7.5287313,7.643688,7.9760833,8.261058,8.835947,1.7995296,1.0458987,0.39308625,0.20988035,0.076001085,3.1586428,2.1184402,2.941473,1.3947271,2.359684,1.225014,2.1504333,1.304997,1.369101,1.3878641
Turn Up the Music,Chris Brown,lyrics_full_02249,8.558048,9.658222,0.61245567,0.05082891,0.7391638,0.39720017,2.0000384,0.5237451,8.378026,0.32059067,1.3134049,3.9222395,2.2378016,0.325548,0.5602213,0.9458398,0.19826418,0.4304805,0.02989712,0.4270965,0.44055837,1.4968355,0.29419076,1.6621925,0.3462842,1.0047548,1.9927778,1.3783633,0.41593435,0.34682602
Die Young,Kesha,lyrics_full_02250,7.8075547,2.11598,0.15723212,1.0647836,6.2444935,0.078202754,0.37957948,0.10479022,0.35625917,0.08223571,1.553862,1.7161272,0.26214182,0.6887318,0.09047429,2.1768804,1.5875047,0.09134296,0.65529764,2.4683955,0.03154262,0.34709525,0.106387496,0.159489,0.042661406,1.2824721,1.1388521,0.121188715,0.1945708,0.056848794
